sim_results,sim_results_anti,total_overpacked_time,total_ride_time
0.11583254642744728,0.09901873327386262,59078,476727
0.11368850369615091,0.128254875931788,71979,487776
0.12564062742661905,0.13251641590403807,75658,477626
0.1045946214151037,0.13636137505596738,72604,503654
0.12988395074241119,0.10903931901094446,72851,489168
0.11316515166990093,0.1026060296371998,73044,485687
0.09106830122591944,0.08361704322707109,73719,484911
0.10516877637130802,0.11548597933797175,60773,479469
0.09982661692849262,0.12460584401933993,59287,477577
0.13774322919245433,0.16565176493885836,89117,497583
0.11983912844270224,0.09217152449259881,73350,486344
0.09927284223838129,0.0836271775169728,57788,476387
0.12670349907918968,0.0815759101878082,73029,472098
0.08971991381963682,0.10662292392864466,70846,487618
0.09922338033926016,0.13729497726227582,73030,485316
0.11324797224914554,0.12415096266789234,74406,485932
0.13210366324900819,0.08265143327672277,72653,484221
0.10683110028420625,0.11038434235878714,72848,486427
0.11488732914665682,0.1146196974505448,57785,473352
0.10864131879819197,0.10113793470169095,60044,473603
0.11978695073235686,0.12175117170856413,58571,469364
0.12208702825324809,0.14293082993758705,72974,485417
0.12554178777216868,0.13373457104967867,71283,489244
0.13552456158342735,0.12052334530528476,74804,486333
0.09666481097221519,0.11281167646462599,75173,492115
0.14547844108578073,0.1442234704721421,88397,487802
0.09868317506951367,0.11352796268148226,59363,474803
0.09422460455094855,0.1198401430299206,60734,480539
0.11454853795159052,0.1108654291150306,75539,484567
0.11267530528448781,0.09240695318332089,58194,474500
0.12402590830887562,0.1334851936218679,78040,489678
0.10980516730199068,0.08945027009850652,59744,474138
0.11407331453473468,0.10199795081967213,71842,484164
0.08789761954918897,0.07143609180880185,57673,478282
0.10007480230818551,0.09917708667307898,59752,468748
0.12116826053243732,0.117984496124031,72090,484528
0.09399960063897764,0.11930542388104386,74813,496786
0.1094081942336874,0.1411229135053111,73783,495826
0.1239867747440273,0.10878594249201277,59610,471628
0.0992280476037311,0.10704694381781073,57912,471525
0.09720261437908496,0.09732474739542432,60105,482197
0.10343934528125971,0.07638097212146336,58361,487756
0.11526906656828124,0.10958181722301323,59167,474333
0.08798162796631794,0.10989235243099842,70494,486146
0.11194372228169445,0.11876145854552862,74385,485859
0.12889771598808342,0.11306420378370326,84388,497568
0.11793106990600442,0.1437030171969931,72212,482924
0.10849974398361495,0.09302802110547616,71197,488805
0.10141020323517212,0.09982350498338871,60321,485088
0.09276053272529408,0.0997143599065178,58293,486877
0.12140641158221303,0.11560723514211886,72037,482957
0.09939903206935063,0.12889480692410119,60198,474105
0.11381054168187268,0.10680119190757488,60340,479959
0.09859902356187646,0.091893039049236,60600,474354
0.11317721451154815,0.09692975405883299,59106,470325
0.08727486505264283,0.1005124372798121,60630,468370
0.11742064747442793,0.09878755930416447,61299,476725
0.1377317722727501,0.13606466837375106,85913,494688
0.1426141763793707,0.11663833616638336,87287,493773
0.12142348029732207,0.09747659747659748,73824,489706
0.10996388789990336,0.10190500381000762,78840,492473
0.08368509919797383,0.09456040480708412,60258,476852
0.13195845098830172,0.12390942558878411,73246,494281
0.10408647508568415,0.10413702239789197,60362,475443
0.11122459401491165,0.08699643039265681,74701,483716
0.1188818349375384,0.13186194182712002,73930,487963
0.08632102949743155,0.0839246002329768,58304,471134
0.10610695074359244,0.11059009483667018,60800,478536
0.12410454028951139,0.10937654381978065,84336,502617
0.12705224811617347,0.12729540918163673,87357,496167
0.15179877157063468,0.12256525126606935,88241,507615
0.11855339182537984,0.12676432848588537,59594,470434
0.11016420702556641,0.10319359201081868,74811,476012
0.09103521878335112,0.0999519461797213,59571,471565
0.10525491833220268,0.11813861179297018,61643,485664
0.07962395470835713,0.14247815230961297,75674,479724
0.16085097922258673,0.13719845130547006,89698,500944
0.10403505196657836,0.1327325492592027,74668,491616
0.12538058397803845,0.13966843103964846,74627,496762
0.10595126032841753,0.13933312428138392,72808,474609
0.09885871288174998,0.08306455876910061,59087,475488
0.13263747454175154,0.14375159073555613,83700,487413
0.10975244559792374,0.09744791147442927,82606,496358
0.08798601546774022,0.09005618573094455,53669,472718
0.09171536962985748,0.12021717973672079,73068,489104
0.15091267883571782,0.13971169036334913,90173,502578
0.11695124459987657,0.10336859402279963,72644,482764
0.10043003985735263,0.09627573202032372,60403,476007
0.10344647246482924,0.09624634044332915,58857,478767
0.1441877219163279,0.09462863017219224,74144,488372
0.10838294957584699,0.08997998103466442,58485,477590
0.08789510154042962,0.1258334666880034,58936,470847
0.1338223632038065,0.1404039902724701,89310,500376
0.10232345779220779,0.15207022528922265,80441,486496
0.11674718196457327,0.12561625918100414,73486,492667
0.12482748044778408,0.10401553080617146,63024,493592
0.1144713949442227,0.11966467310739662,74080,487792
0.12407171652875026,0.10274771907489921,57919,469446
0.1085746386803534,0.10803776473590201,72241,488747
0.11738032668624723,0.10105176325015468,73455,481478
0.10964842717420037,0.08840510620265904,58638,473267
0.10614284946525501,0.0879965596946729,59500,470214
0.108883990362434,0.09580133128520225,72369,482985
0.09446918083793789,0.09522274168413133,58383,469260
0.06903958269407794,0.0973061558947045,59478,490307
0.1018867924528302,0.12011129193133498,57769,478741
0.11140269630544407,0.1031966286360366,58223,492913
0.13757889875301482,0.1400205233453053,73532,484229
0.08873701770435344,0.09377356458041582,61412,467708
0.10192963698386029,0.12246973858203641,73612,488038
0.12213817960302553,0.13970737654948182,74319,485361
0.08388752160025136,0.1080797481636936,58906,477453
0.10497824010190002,0.07596413983343059,57338,474572
0.1424967201533959,0.11442132902443951,76039,490403
0.1031441919059367,0.08257169870784746,62304,477078
0.09521778536013221,0.09482207543149371,59532,471916
0.10303186022610483,0.13167644334671194,71533,486339
0.10227691013303886,0.06703499079189687,59607,477851
0.10465301781441107,0.1228750531236719,58800,472815
0.11196648337261063,0.10276700555497327,58287,479172
0.11963527747209558,0.1257601174250367,57994,478762
0.12108048731775514,0.12566751509707041,83559,496671
0.12881538914515653,0.14273797841020608,96245,499282
0.08817340067340067,0.08578341135012886,59283,478100
0.12427628237684103,0.1306887444128403,73530,492215
0.11775700934579439,0.10614322064703745,67521,480976
0.09504329809275885,0.11066248738245762,58989,470920
0.10948671433144809,0.12000640888698996,58300,471187
0.11204295576578881,0.08896615195827794,72729,484134
0.11668688093794219,0.10316819695288064,61310,497620
0.11806981519507187,0.098645042085814,74045,483409
0.12209066990487756,0.10271582460931573,74444,490371
0.09389942725027586,0.10091935907538745,57828,478853
0.10932100020329336,0.09953280520008125,72423,489176
0.09673499577345732,0.07812582536580212,56907,473941
0.13724586470015876,0.09357892044001023,76710,483717
0.1180300759650664,0.11627906976744186,73384,478050
0.12787750245719312,0.11720646727620228,70441,481721
0.13430044480388192,0.12415429667777442,72228,491932
0.1054856780467181,0.0968730192267061,58637,473096
0.08659144581474679,0.08916762884433714,58653,480575
0.10568084785775278,0.13745600804424335,77384,496157
0.13429145418018854,0.0969201501362538,75047,486301
0.09866220735785954,0.10600384732206135,76095,491112
0.15190718209353662,0.09551137528182005,72912,488091
0.10112947082200377,0.1009577641701994,57936,482981
0.12372982665869695,0.09224652087475149,84792,496944
0.10102428118338273,0.10795898183332465,59596,481151
0.13488975356679636,0.13698766911287505,87014,494991
0.09095077957811067,0.09537645919355661,74003,486785
0.09686356508102457,0.09032798910195955,58963,478952
0.1157029149754889,0.09781175850250462,58304,475243
0.10460817495443894,0.11464037970062066,59270,480599
0.10976791634787045,0.10426129114570043,74164,483491
0.07905737276622427,0.11337406653088934,58936,478732
0.11798326189018167,0.1317631431052981,72932,486882
0.12768673099504774,0.1267296400306357,71645,483534
0.11848739495798319,0.11748106341898114,86476,495362
0.10604982206405694,0.11990858303707466,75529,494824
0.06498157471324026,0.08085680203308956,59341,485641
0.09164811267022213,0.12645107794361526,58883,485706
0.1224786103189007,0.11235605353252412,72249,479405
0.1166571739242997,0.1023679040430152,59527,485889
0.09581965890138269,0.09643549429248331,56405,467233
0.0783970217891164,0.08235744773995841,53078,460489
0.0879858473385712,0.0972972972972973,58929,485094
0.11351378345984818,0.1373950419832067,74121,498808
0.09329553210479341,0.10976700152527218,59351,478824
0.08510089281106467,0.10287217037075233,60454,488033
0.12080604534005038,0.12843620984795087,86165,489560
0.084439922895695,0.09581704247228322,55775,472343
0.08120228498211521,0.08586991348926626,57647,470615
0.11926094659579853,0.1434648301007748,83326,486632
0.10926864220277394,0.14613928260758327,75250,485253
